model_id,model_family,model_size,benchmark,benchmark_variant,score_raw,score_normalized_0_100,metric_name,source_url,source_type,source_priority,notes
InternVL2.5-26B,InternVL,26B,MathVista,testmini,67.7,67.7,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
InternVL2.5-26B,InternVL,26B,OCRBench,v1,852,85.2,points/1000,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: divided by 1000 and scaled to 0-100
InternVL2.5-26B,InternVL,26B,POPE,avg,90.6,90.6,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
InternVL2.5-26B,InternVL,26B,RealWorldQA,test,74.5,74.5,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
InternVL2.5-26B,InternVL,26B,TextVQA,val,82.4,82.4,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
InternVL2.5-26B-MPO,InternVL,26B,AI2D,test,86.7,86.7,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-20-InternVL-2.5-MPO/,official_project_report,2,InternVL2.5-MPO OpenCompass comparison table. Normalization: kept as reported percentage/score
InternVL2.5-26B-MPO,InternVL,26B,HallusionBench,avg,55.4,55.4,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-20-InternVL-2.5-MPO/,official_project_report,2,InternVL2.5-MPO OpenCompass comparison table. Normalization: kept as reported percentage/score
InternVL2.5-26B-MPO,InternVL,26B,MMBench,v1.1,84.2,84.2,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-20-InternVL-2.5-MPO/,official_project_report,2,InternVL2.5-MPO OpenCompass comparison table. Normalization: kept as reported percentage/score
InternVL2.5-26B-MPO,InternVL,26B,MMMU,val,57.3,57.3,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-20-InternVL-2.5-MPO/,official_project_report,2,InternVL2.5-MPO OpenCompass comparison table. Normalization: kept as reported percentage/score
InternVL2.5-26B-MPO,InternVL,26B,MMStar,val,67.9,67.9,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-20-InternVL-2.5-MPO/,official_project_report,2,InternVL2.5-MPO OpenCompass comparison table. Normalization: kept as reported percentage/score
InternVL2.5-26B-MPO,InternVL,26B,MMVet,reported,68.8,68.8,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-20-InternVL-2.5-MPO/,official_project_report,2,InternVL2.5-MPO OpenCompass comparison table. Normalization: kept as reported percentage/score
InternVL2.5-26B-MPO,InternVL,26B,MathVista,testmini,72.2,72.2,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-20-InternVL-2.5-MPO/,official_project_report,2,InternVL2.5-MPO OpenCompass comparison table. Normalization: kept as reported percentage/score
InternVL2.5-26B-MPO,InternVL,26B,OCRBench,v1,907,90.7,points/1000,https://internvl.github.io/blog/2024-12-20-InternVL-2.5-MPO/,official_project_report,2,InternVL2.5-MPO OpenCompass comparison table. Normalization: divided by 1000 and scaled to 0-100
InternVL2.5-2B,InternVL,2B,AI2D,test_masked,74.9,74.9,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
InternVL2.5-2B,InternVL,2B,ChartQA,test_avg,79.2,79.2,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
InternVL2.5-2B,InternVL,2B,DocVQA,test,88.7,88.7,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
InternVL2.5-2B,InternVL,2B,HallusionBench,avg,42.6,42.6,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
InternVL2.5-2B,InternVL,2B,InfoVQA,test,60.9,60.9,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
InternVL2.5-2B,InternVL,2B,MMBench,v1.1_en,72.2,72.2,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
InternVL2.5-2B,InternVL,2B,MMBench-CN,test,71.9,71.9,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
InternVL2.5-2B,InternVL,2B,MME,sum,2138.2,76.3643,points/2800,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: MME sum divided by 2800 and scaled to 0-100
InternVL2.5-2B,InternVL,2B,MMMU,val,43.6,43.6,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
InternVL2.5-2B,InternVL,2B,MMStar,val,53.7,53.7,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
InternVL2.5-2B,InternVL,2B,MMVet,gpt4_turbo,60.8,60.8,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
InternVL2.5-2B,InternVL,2B,MathVista,testmini,51.3,51.3,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
InternVL2.5-2B,InternVL,2B,OCRBench,v1,804,80.4,points/1000,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: divided by 1000 and scaled to 0-100
InternVL2.5-2B,InternVL,2B,POPE,avg,90.6,90.6,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
InternVL2.5-2B,InternVL,2B,RealWorldQA,test,60.1,60.1,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
InternVL2.5-2B,InternVL,2B,TextVQA,val,74.3,74.3,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
InternVL2.5-2B-MPO,InternVL,2B,AI2D,test,75.3,75.3,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-20-InternVL-2.5-MPO/,official_project_report,2,InternVL2.5-MPO OpenCompass comparison table. Normalization: kept as reported percentage/score
InternVL2.5-2B-MPO,InternVL,2B,HallusionBench,avg,43.0,43.0,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-20-InternVL-2.5-MPO/,official_project_report,2,InternVL2.5-MPO OpenCompass comparison table. Normalization: kept as reported percentage/score
InternVL2.5-2B-MPO,InternVL,2B,MMBench,v1.1,71.6,71.6,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-20-InternVL-2.5-MPO/,official_project_report,2,InternVL2.5-MPO OpenCompass comparison table. Normalization: kept as reported percentage/score
InternVL2.5-2B-MPO,InternVL,2B,MMMU,val,45.0,45.0,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-20-InternVL-2.5-MPO/,official_project_report,2,InternVL2.5-MPO OpenCompass comparison table. Normalization: kept as reported percentage/score
InternVL2.5-2B-MPO,InternVL,2B,MMStar,val,55.0,55.0,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-20-InternVL-2.5-MPO/,official_project_report,2,InternVL2.5-MPO OpenCompass comparison table. Normalization: kept as reported percentage/score
InternVL2.5-2B-MPO,InternVL,2B,MMVet,reported,65.4,65.4,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-20-InternVL-2.5-MPO/,official_project_report,2,InternVL2.5-MPO OpenCompass comparison table. Normalization: kept as reported percentage/score
InternVL2.5-2B-MPO,InternVL,2B,MathVista,testmini,56.4,56.4,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-20-InternVL-2.5-MPO/,official_project_report,2,InternVL2.5-MPO OpenCompass comparison table. Normalization: kept as reported percentage/score
InternVL2.5-2B-MPO,InternVL,2B,OCRBench,v1,842,84.2,points/1000,https://internvl.github.io/blog/2024-12-20-InternVL-2.5-MPO/,official_project_report,2,InternVL2.5-MPO OpenCompass comparison table. Normalization: divided by 1000 and scaled to 0-100
InternVL2.5-38B,InternVL,38B,AI2D,test_masked,87.6,87.6,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
InternVL2.5-38B,InternVL,38B,ChartQA,test_avg,88.2,88.2,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
InternVL2.5-38B,InternVL,38B,DocVQA,test,95.3,95.3,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
InternVL2.5-38B,InternVL,38B,HallusionBench,avg,56.8,56.8,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
InternVL2.5-38B,InternVL,38B,InfoVQA,test,83.6,83.6,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
InternVL2.5-38B,InternVL,38B,MMBench,v1.1_en,85.5,85.5,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
InternVL2.5-38B,InternVL,38B,MMBench-CN,test,86.3,86.3,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
InternVL2.5-38B,InternVL,38B,MME,sum,2455.8,87.7071,points/2800,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: MME sum divided by 2800 and scaled to 0-100
InternVL2.5-38B,InternVL,38B,MMMU,val,63.9,63.9,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
InternVL2.5-38B,InternVL,38B,MMStar,val,67.9,67.9,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
InternVL2.5-38B,InternVL,38B,MMVet,gpt4_turbo,68.8,68.8,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
InternVL2.5-38B,InternVL,38B,MathVista,testmini,71.9,71.9,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
InternVL2.5-38B,InternVL,38B,OCRBench,v1,842,84.2,points/1000,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: divided by 1000 and scaled to 0-100
InternVL2.5-38B,InternVL,38B,POPE,avg,90.7,90.7,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
InternVL2.5-38B,InternVL,38B,RealWorldQA,test,73.5,73.5,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
InternVL2.5-38B,InternVL,38B,TextVQA,val,82.7,82.7,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
InternVL2.5-38B-MPO,InternVL,38B,AI2D,test,88.1,88.1,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-20-InternVL-2.5-MPO/,official_project_report,2,InternVL2.5-MPO OpenCompass comparison table. Normalization: kept as reported percentage/score
InternVL2.5-38B-MPO,InternVL,38B,HallusionBench,avg,61.5,61.5,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-20-InternVL-2.5-MPO/,official_project_report,2,InternVL2.5-MPO OpenCompass comparison table. Normalization: kept as reported percentage/score
InternVL2.5-38B-MPO,InternVL,38B,MMBench,v1.1,85.6,85.6,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-20-InternVL-2.5-MPO/,official_project_report,2,InternVL2.5-MPO OpenCompass comparison table. Normalization: kept as reported percentage/score
InternVL2.5-38B-MPO,InternVL,38B,MMMU,val,64.1,64.1,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-20-InternVL-2.5-MPO/,official_project_report,2,InternVL2.5-MPO OpenCompass comparison table. Normalization: kept as reported percentage/score
InternVL2.5-38B-MPO,InternVL,38B,MMStar,val,69.8,69.8,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-20-InternVL-2.5-MPO/,official_project_report,2,InternVL2.5-MPO OpenCompass comparison table. Normalization: kept as reported percentage/score
InternVL2.5-38B-MPO,InternVL,38B,MMVet,reported,72.5,72.5,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-20-InternVL-2.5-MPO/,official_project_report,2,InternVL2.5-MPO OpenCompass comparison table. Normalization: kept as reported percentage/score
InternVL2.5-38B-MPO,InternVL,38B,MathVista,testmini,73.8,73.8,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-20-InternVL-2.5-MPO/,official_project_report,2,InternVL2.5-MPO OpenCompass comparison table. Normalization: kept as reported percentage/score
InternVL2.5-38B-MPO,InternVL,38B,OCRBench,v1,885,88.5,points/1000,https://internvl.github.io/blog/2024-12-20-InternVL-2.5-MPO/,official_project_report,2,InternVL2.5-MPO OpenCompass comparison table. Normalization: divided by 1000 and scaled to 0-100
InternVL2.5-4B,InternVL,4B,AI2D,test_masked,81.4,81.4,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
InternVL2.5-4B,InternVL,4B,ChartQA,test_avg,84.0,84.0,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
InternVL2.5-4B,InternVL,4B,DocVQA,test,91.6,91.6,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
InternVL2.5-4B,InternVL,4B,HallusionBench,avg,46.3,46.3,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
InternVL2.5-4B,InternVL,4B,InfoVQA,test,72.1,72.1,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
InternVL2.5-4B,InternVL,4B,MMBench,v1.1_en,79.3,79.3,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
InternVL2.5-4B,InternVL,4B,MMBench-CN,test,79.3,79.3,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
InternVL2.5-4B,InternVL,4B,MME,sum,2337.5,83.4821,points/2800,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: MME sum divided by 2800 and scaled to 0-100
InternVL2.5-4B,InternVL,4B,MMMU,val,52.3,52.3,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
InternVL2.5-4B,InternVL,4B,MMStar,val,58.3,58.3,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
InternVL2.5-4B,InternVL,4B,MMVet,gpt4_turbo,60.6,60.6,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
InternVL2.5-4B,InternVL,4B,MathVista,testmini,60.5,60.5,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
InternVL2.5-4B,InternVL,4B,OCRBench,v1,828,82.8,points/1000,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: divided by 1000 and scaled to 0-100
InternVL2.5-4B,InternVL,4B,POPE,avg,90.9,90.9,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
InternVL2.5-4B,InternVL,4B,RealWorldQA,test,64.3,64.3,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
InternVL2.5-4B,InternVL,4B,TextVQA,val,76.8,76.8,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
InternVL2.5-4B-MPO,InternVL,4B,AI2D,test,82.0,82.0,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-20-InternVL-2.5-MPO/,official_project_report,2,InternVL2.5-MPO OpenCompass comparison table. Normalization: kept as reported percentage/score
InternVL2.5-4B-MPO,InternVL,4B,HallusionBench,avg,47.8,47.8,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-20-InternVL-2.5-MPO/,official_project_report,2,InternVL2.5-MPO OpenCompass comparison table. Normalization: kept as reported percentage/score
InternVL2.5-4B-MPO,InternVL,4B,MMBench,v1.1,78.6,78.6,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-20-InternVL-2.5-MPO/,official_project_report,2,InternVL2.5-MPO OpenCompass comparison table. Normalization: kept as reported percentage/score
InternVL2.5-4B-MPO,InternVL,4B,MMMU,val,51.6,51.6,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-20-InternVL-2.5-MPO/,official_project_report,2,InternVL2.5-MPO OpenCompass comparison table. Normalization: kept as reported percentage/score
InternVL2.5-4B-MPO,InternVL,4B,MMStar,val,60.2,60.2,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-20-InternVL-2.5-MPO/,official_project_report,2,InternVL2.5-MPO OpenCompass comparison table. Normalization: kept as reported percentage/score
InternVL2.5-4B-MPO,InternVL,4B,MMVet,reported,67.1,67.1,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-20-InternVL-2.5-MPO/,official_project_report,2,InternVL2.5-MPO OpenCompass comparison table. Normalization: kept as reported percentage/score
InternVL2.5-4B-MPO,InternVL,4B,MathVista,testmini,65.3,65.3,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-20-InternVL-2.5-MPO/,official_project_report,2,InternVL2.5-MPO OpenCompass comparison table. Normalization: kept as reported percentage/score
InternVL2.5-4B-MPO,InternVL,4B,OCRBench,v1,880,88.0,points/1000,https://internvl.github.io/blog/2024-12-20-InternVL-2.5-MPO/,official_project_report,2,InternVL2.5-MPO OpenCompass comparison table. Normalization: divided by 1000 and scaled to 0-100
InternVL2.5-78B,InternVL,78B,AI2D,test_masked,89.1,89.1,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
InternVL2.5-78B,InternVL,78B,ChartQA,test_avg,88.3,88.3,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
InternVL2.5-78B,InternVL,78B,DocVQA,test,95.1,95.1,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
InternVL2.5-78B,InternVL,78B,HallusionBench,avg,57.4,57.4,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
InternVL2.5-78B,InternVL,78B,InfoVQA,test,84.1,84.1,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
InternVL2.5-78B,InternVL,78B,MMBench,v1.1_en,87.4,87.4,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
InternVL2.5-78B,InternVL,78B,MMBench-CN,test,88.5,88.5,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
InternVL2.5-78B,InternVL,78B,MME,sum,2494.5,89.0893,points/2800,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: MME sum divided by 2800 and scaled to 0-100
InternVL2.5-78B,InternVL,78B,MMMU,val,70.1,70.1,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
InternVL2.5-78B,InternVL,78B,MMStar,val,69.5,69.5,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
InternVL2.5-78B,InternVL,78B,MMVet,gpt4_turbo,72.3,72.3,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
InternVL2.5-78B,InternVL,78B,MathVista,testmini,72.3,72.3,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
InternVL2.5-78B,InternVL,78B,OCRBench,v1,854,85.4,points/1000,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: divided by 1000 and scaled to 0-100
InternVL2.5-78B,InternVL,78B,POPE,avg,90.8,90.8,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
InternVL2.5-78B,InternVL,78B,RealWorldQA,test,78.7,78.7,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
InternVL2.5-78B,InternVL,78B,TextVQA,val,83.4,83.4,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
InternVL2.5-78B-MPO,InternVL,78B,AI2D,test,89.3,89.3,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-20-InternVL-2.5-MPO/,official_project_report,2,InternVL2.5-MPO OpenCompass comparison table. Normalization: kept as reported percentage/score
InternVL2.5-78B-MPO,InternVL,78B,HallusionBench,avg,58.9,58.9,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-20-InternVL-2.5-MPO/,official_project_report,2,InternVL2.5-MPO OpenCompass comparison table. Normalization: kept as reported percentage/score
InternVL2.5-78B-MPO,InternVL,78B,MMBench,v1.1,87.8,87.8,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-20-InternVL-2.5-MPO/,official_project_report,2,InternVL2.5-MPO OpenCompass comparison table. Normalization: kept as reported percentage/score
